Id,ParentId,OwnerUserId,CreationDate,Body
39914839,39913816,284538,2016-10-07T10:15:37,"<p>From that article:</p>&#xA;&#xA;<blockquote>&#xA;  <ul>&#xA;  <li>maintain two copies of your production environment (“blue” and “green”) </li>&#xA;  <li>route all traffic to the the blue environment by mapping production URLs to it; </li>&#xA;  <li>deploy and test any changes to the application in the green environment; </li>&#xA;  <li>“flip the switch” by mapping URLs onto green and unmapping them from blue.</li>&#xA;  </ul>&#xA;</blockquote>&#xA;&#xA;<p>It's actually not that difficult if you have the equipment and a good deployment process set up. If you've set up your security mechanisms so that the user doesn't need to start a new session in blue environment, the pain is almost entirely in the provisioning and ensuring the blue environment is in as perfect of a state as you want it to be. After that, it's just a matter of getting into your load balancer's configuration and flipping the settings to point to the blue environment.</p>&#xA;&#xA;<p>But once you have ""green"" and ""blue"" up and running, you can flip back and forth. Ideally, once blue is verified, immediately upgrade green. Also, make sure you are sharing database operations between the two environments so green can also be a fallback for blue if blue fails.</p>&#xA;&#xA;<p>Granted, my experience planning and helping with this was on Hadoop where you often have a formal data ingestion pipeline that can easily be configured to feed all new data to two completely separate environments.</p>&#xA;"
45300627,45300410,8225146,2017-07-25T10:29:30,"<p>It have many way to desiged microservice, you can write file restfull method like </p>&#xA;&#xA;<pre><code>class RestFulClient:&#xA;   @classmethod&#xA;   def get(cls, url, loggers, headers):&#xA;       return is_success, status_code, data&#xA;&#xA;   @classmethod&#xA;   def post(cls, url, headers, loggers, params={}):&#xA;       return is_success, status_code, status_message, data&#xA;&#xA;   @classmethod&#xA;   def put(cls, url, headers, loggers, params={}):&#xA;       return is_success, status_code, status_message, data&#xA;&#xA;   @classmethod&#xA;   def delete(cls, url, headers, loggers, params={}):&#xA;       return is_success, status_code, status_message&#xA;</code></pre>&#xA;&#xA;<p>Any question?</p>&#xA;"
31694513,31546631,306042,2015-07-29T07:56:54,"<p>I was looking for something similar, including support for rate limiting, UI console, etc. It boils down to a few freemium tools like:</p>&#xA;&#xA;<ul>&#xA;<li><a href=""http://apigee.com"" rel=""noreferrer"">apigee</a></li>&#xA;<li><a href=""http://mashape.com"" rel=""noreferrer"">mashape</a></li>&#xA;<li><a href=""http://apiary.io"" rel=""noreferrer"">apiary</a></li>&#xA;<li><a href=""http://3scale.net"" rel=""noreferrer"">3scale.net</a></li>&#xA;</ul>&#xA;&#xA;<p>and a few open source ones:</p>&#xA;&#xA;<ul>&#xA;<li><a href=""http://tyk.io"" rel=""noreferrer"">tyk</a></li>&#xA;<li><a href=""http://getkong.org"" rel=""noreferrer"">kong</a></li>&#xA;<li><a href=""http://apiaxle.com/"" rel=""noreferrer"">ApiAxle</a></li>&#xA;<li><a href=""http://wso2.com/api-management/"" rel=""noreferrer"">WSO2</a></li>&#xA;<li><a href=""https://apiumbrella.io/"" rel=""noreferrer"">API Umbrella</a></li>&#xA;</ul>&#xA;&#xA;<p>I've decided on tyk since it has a nice UI console and solid docs. All of them were mentioned on Quora, which is nice when you want to go shopping :) </p>&#xA;"
47379489,47379427,242042,2017-11-19T16:59:36,"<p>Use an HTTP Client that would pass the message.  In JAX-RS you'd have the JAX-RS Clients.</p>&#xA;&#xA;<p>If you use <a href=""https://github.com/wso2/msf4j/tree/master/client/src/main/java/org/wso2/msf4j/client"" rel=""nofollow noreferrer"">MS4J from WSO2</a> they provide &#xA;* Feign which goes on top of Apache HTTP Client</p>&#xA;&#xA;<p>For my own framework <a href=""https://github.com/trajano/app-ms"" rel=""nofollow noreferrer"">app-ms</a> I use RestEasy's JAX-RS implementation but utilize vert.x as my HTTP client so I can get better performance.</p>&#xA;"
35318721,35286730,5726587,2016-02-10T15:06:26,"<p>In order to reduce the number of requests made you might create a facade that encapsulates incoming API calls. This enables you to get rid of expensive network roundtrips.</p>&#xA;&#xA;<p>Netflix blogged about a very similar challenge</p>&#xA;&#xA;<p><a href=""http://techblog.netflix.com/2013/01/optimizing-netflix-api.html"" rel=""nofollow"">http://techblog.netflix.com/2013/01/optimizing-netflix-api.html</a></p>&#xA;&#xA;<p><a href=""http://techblog.netflix.com/2012/07/embracing-differences-inside-netflix.html"" rel=""nofollow"">http://techblog.netflix.com/2012/07/embracing-differences-inside-netflix.html</a></p>&#xA;"
37744577,37632735,563323,2016-06-10T09:23:40,"<p>You should never store an Infinispan CacheManager (or a Cache) in the session. Make it a singleton.</p>&#xA;&#xA;<p>Infinispan is able to handle replication without the need of Redis, just make sure you enable the right Cache Mode (for example 'replicated' or 'distributed') and your user data will be available from all other nodes without needing to store the cache in Redis.</p>&#xA;"
37707506,37706697,5154683,2016-06-08T16:01:15,"<p>You're running into the biggest challenge of distributed systems -- <a href=""https://en.wikipedia.org/wiki/CAP_theorem"" rel=""nofollow"">the CAP theorem</a>. To summarize, a distributed system (like you have) can never guarantee all three of the below:</p>&#xA;&#xA;<ul>&#xA;<li><strong>C</strong>onsistency - all services see the same data at the same time</li>&#xA;<li><strong>A</strong>vailability - all services' requests to each other receive a success or failure response</li>&#xA;<li><strong>P</strong>artition tolerance - the system continues to function even when services cannot reach each other</li>&#xA;</ul>&#xA;&#xA;<p>In your specific problem, the lack of consistency is hurting you. You can fix it, but you'll have to give up one of the other points. For example, before sending each SMS, you could have service B perform a synchronous HTTP request to service A to verify that the intended recipient still has permissions to receive SMSes. This will fix your consistency issue, but creates a dependency that A must be up and running for B to function (meaning, you've lost the <strong>P</strong> from CAP).</p>&#xA;&#xA;<p>You could also mitigate the issue by sending SMS requests as events through the same queue that the permission updates go through. It's still possible for an SMS to send after the permission was disabled, but that would only happen if the permission update came in after the SMS was meant to be sent. This is still lacking consistency, but the impact is less severe (at a cost of SMS latency).</p>&#xA;"
51801828,51726683,2863995,2018-08-11T16:53:29,"<p>I don't think your question is strictly related to AWS but more like a general way of communication between the services.</p>&#xA;&#xA;<p>API Gateway is used as an edge service which is a service at your backend boundary and accessible by external parties. For communication behind the API Gateway, between your microservices, you don't necessary have to go through the API Gateway again.</p>&#xA;&#xA;<p>There are 2 ways of communication which I'd mention for your case:</p>&#xA;&#xA;<ul>&#xA;<li>HTTP</li>&#xA;<li>Messaging</li>&#xA;</ul>&#xA;&#xA;<p>HTTP is the most simplistic way of communication as it's naturally easier to understand and there are tons of libraries which makes it easy to use. </p>&#xA;&#xA;<p>Despite the fact of the advantages, there are a couple of things to look out for.</p>&#xA;&#xA;<ul>&#xA;<li>Failure handling</li>&#xA;<li>Circuit breaking in case a service is unavailable to respond</li>&#xA;<li>Consistency</li>&#xA;<li>Retries</li>&#xA;<li>Using service discovery (e.g. Eureka) to make the system more flexible when calling another service</li>&#xA;</ul>&#xA;&#xA;<p>On the messaging side, you have to deal with asynchronous processing, infrastructure problems like setting up the message broker and maintaining it, it's not as easy to use as pure HTTP, but you can solve consistency problems with just being eventually consistent.</p>&#xA;&#xA;<p>Overall, there are tons of things which you have to consider and everything is about trade-offs. If you are just starting with microservices, I think it's best to start with using HTTP for communication and then slowly going to the messaging alternative.</p>&#xA;&#xA;<p>For example in the Java + Spring Cloud Netflix world, you can have Eureka with Feign and with that it's really easy to use logical address to the services which is translated by Eureka to actual IP and ports. Also, if you wanna use Swagger for your REST APIs, you can even <a href=""https://blog.arnoldgalovics.com/2018/06/11/generating-feign-clients-with-swagger-codegen-and-gradle/"" rel=""nofollow noreferrer"">generate Feign client stubs</a> from it.</p>&#xA;"
51801461,51799330,2863995,2018-08-11T16:05:06,"<p>I don't think you wanna use API gateway for communication between your services. API Gateway is used for providing a service where all the external API calls are going through.</p>&#xA;&#xA;<p>If you don't wanna use messaging, they you can go straight with <code>RestTemplate</code> as you mentioned but keep in mind that if you are referencing the services directly with IP and port, it might be painful to run it in different environments in the future.</p>&#xA;&#xA;<p>I guess you are using the Spring Cloud Netflix stack and if that's the case I'd say go with using Eureka for storing the service metadata and go straight with Feign. It has an integration with Eureka where you can basically resolve logical names into actual IP and port numbers like the following:</p>&#xA;&#xA;<pre><code>http://some-service/endpoint -&gt; http://12.34.56.78:9101/endpoint&#xA;</code></pre>&#xA;&#xA;<p>In this case you can save time on the long run when you wanna deploy your application into different kind of environments with different network setups and port configurations.</p>&#xA;"
51907935,51907715,2863995,2018-08-18T11:06:23,"<p>The problem is your <code>TokenRelayRequestInterceptor</code> that it tries to resolve authentication information from the current thread-bound security context.</p>&#xA;&#xA;<p>Obviously, when you are in a consumer thread, you don't have such information (by default at least) thus the resolution fails.</p>&#xA;&#xA;<p>The thing you can do is the following:</p>&#xA;&#xA;<ul>&#xA;<li>Pass the necessary information in the event (might be problematic for Event sourced systems if it's the access token as it might expire)</li>&#xA;<li>Somehow try to fake the access token which is accepted by the third service</li>&#xA;</ul>&#xA;&#xA;<p>On the consumer side, you can either manually set up the SecurityContext with the information needed for the interceptor or you forget about the interceptor on the consumer side and manually provide the data the third service needs (I guess it's just an <code>Authorization</code> header).</p>&#xA;&#xA;<p><strong>UPDATE</strong>&#xA;You can also create an internal endpoint in the third service which doesn't require any authentication at all, it's not accessible by externals.</p>&#xA;"
43062261,43056426,2863995,2017-03-28T06:37:06,"<p>If you really wanna follow the microservices way then I'd say don't use the shared library.</p>&#xA;&#xA;<p>The whole point of this concept is decoupling the services. If you make a shared library which contains some classes which are ""the same"" for multiple services then each time when a service want to enhance these classes, it has to be done within the shared library, forcing the other services to adapt.</p>&#xA;&#xA;<p>Decoupling the services makes possible for each of them to evolve individually.</p>&#xA;"
48853591,48791411,2863995,2018-02-18T15:56:15,"<p>I'm not familiar with RMQ but I'll try to help.</p>&#xA;&#xA;<p>For me it seems that you want to scale your consumers in a way that each consumer is dedicated for a single resource. This is necessary as you have dependency between the sequences for a single resource, thus there is no point distributing the work between multiple consumers.</p>&#xA;&#xA;<p>I have experience with Kafka and there you can use so called ""topics"" to send messages to and have a consumer dedicated for a single topic which grabs the work items from there.</p>&#xA;&#xA;<p>Not sure if this is possible on RMQ though.</p>&#xA;&#xA;<p>If this is not an option on your architecture, I'd try the following:&#xA;Dedicate a single consumer for a resource by checking the message payload first whether it is relevant for that resource. If yes then execute the work, if not then requeue it. </p>&#xA;"
48098155,48097374,2863995,2018-01-04T15:10:51,"<p>In Zuul routing config, use <code>stripPrefix: false</code> as the default is true.</p>&#xA;"
51855227,51855075,7588475,2018-08-15T08:19:23,"<p>Note: I'd go with Kubernetes instead Docker-Compose.</p>&#xA;&#xA;<ol>&#xA;<li>Try adding to compose:</li>&#xA;</ol>&#xA;&#xA;<p><code>webAuth:&#xA;    build: DockerfileAuth&#xA;    image: dockerdjangoexample&#xA;    command: bash -c ""gunicorn demosite.wsgi:application -b 0.0.0.0:8000""&#xA;    volumes:&#xA;      - .:/code&#xA;    depends_on:&#xA;      - db&#xA;      - cache&#xA;   webAnotherService:&#xA;    build: DockerfileAnotherService&#xA;    image: dockerdjangoexample&#xA;    command: bash -c ""gunicorn demosite.wsgi:application -b 0.0.0.0:8010""&#xA;    volumes:&#xA;      - .:/code&#xA;    depends_on:&#xA;      - db&#xA;      - cache&#xA;</code></p>&#xA;&#xA;<ol start=""2"">&#xA;<li><p>Rename your Dockerfile accordingly. </p></li>&#xA;<li><p>Add your WSGI AnotherService to Nginx.</p></li>&#xA;</ol>&#xA;&#xA;<p>Another Note: Take a look at Nginx Unit, which is design for (Micro-)Service Architecture - <a href=""https://www.nginx.com/products/nginx-unit/"" rel=""nofollow noreferrer"">Nginx Unit</a></p>&#xA;"
46188800,46185813,707451,2017-09-13T04:21:00,"<p>To log internal HTTP request sent from a Node.js server, you can create a Proxy Node.js server and log all requests there using <a href=""https://www.npmjs.com/package/morgan"" rel=""nofollow noreferrer"">Morgan</a>.</p>&#xA;&#xA;<p>First, define 3 constants (or read from your project config file):</p>&#xA;&#xA;<pre><code>// The real API endpoint, such as ""another micro-service"" in your network&#xA;const API = http://&lt;real_server&gt;&#xA;// Proxy Node.js server running on localhost&#xA;const LOGGER_ENDPOINT=http://localhost:3010&#xA;// Flag, decide whether logger is enabled.&#xA;const ENABLE_LOGGER=true&#xA;</code></pre>&#xA;&#xA;<p>Second, When your Node.js server is launched, start the logger server at the same time if <code>ENABLE_LOGGER</code> is true. The logger server only do one thing: log the request and forward it to the real API server using <code>request</code> module. You can use <a href=""https://www.npmjs.com/package/morgan"" rel=""nofollow noreferrer"">Morgan</a> to provide more readable format.</p>&#xA;&#xA;<pre><code>const request = require('request');&#xA;const morgan = require('morgan')(':method :url :status Cookie: :req[Cookie] :res[content-length] - :response-time ms');&#xA;...&#xA;if (ENABLE_LOGGER &amp;&amp; LOGGER_ENDPOINT) {&#xA;  let loggerPort = 3010;&#xA;  const logger = http.createServer((req, res) =&gt; {&#xA;    morgan(req, res, () =&gt; {&#xA;      req.pipe(request(API + req.url)).pipe(res);&#xA;    });&#xA;  });&#xA;  logger.listen(loggerPort);&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>Third, in your Node.js server, send API request to logger server when <code>ENABLE_LOGGER</code> is true, and send API directly to the real server when <code>ENABLE_LOGGER</code> is false.</p>&#xA;&#xA;<pre><code>let app = express(); // assume Express is used, but this strategy can be easily applied to other Node.js web framework.&#xA;...&#xA;let API_Endpoint = ENABLE_LOGGER ? LOGGER_ENDPOINT : API;&#xA;app.set('API', API_Endpoint);&#xA;...&#xA;// When HTTP request is sent internally&#xA;request(app.get('API') + '/some-url')... &#xA;</code></pre>&#xA;"
48577436,44305351,7588987,2018-02-02T07:09:13,"<p>I posted with the requested data in XML format and the code look like this. You should add the request property Accept and Content-Type also.</p>&#xA;&#xA;<pre><code>URL url = new URL(""...."");&#xA;HttpURLConnection httpConnection = (HttpURLConnection) url.openConnection();&#xA;&#xA;httpConnection.setRequestMethod(""POST"");&#xA;httpConnection.setRequestProperty(""Accept"", ""application/xml"");&#xA;httpConnection.setRequestProperty(""Content-Type"", ""application/xml"");&#xA;&#xA;httpConnection.setDoOutput(true);&#xA;OutputStream outStream = httpConnection.getOutputStream();&#xA;OutputStreamWriter outStreamWriter = new OutputStreamWriter(outStream, ""UTF-8"");&#xA;outStreamWriter.write(requestedXml);&#xA;outStreamWriter.flush();&#xA;outStreamWriter.close();&#xA;outStream.close();&#xA;&#xA;System.out.println(httpConnection.getResponseCode());&#xA;System.out.println(httpConnection.getResponseMessage());&#xA;&#xA;InputStream xml = httpConnection.getInputStream();&#xA;</code></pre>&#xA;"
45645641,45644454,185723,2017-08-12T01:19:09,"<p>You are probably getting 404 because your controller thinks it should bind a View with the data it fetches.</p>&#xA;&#xA;<p>Tell it not to bind a View essentially making it a REST endpoint and directly write into the HTTP Response Body by annotating your method with <strong>@ResponseBody</strong>.</p>&#xA;&#xA;<p><a href=""http://docs.spring.io/spring/docs/current/spring-framework-reference/htmlsingle/#mvc-ann-responsebody"" rel=""nofollow noreferrer"">Some further info on @ResponseBody from the Documentation</a></p>&#xA;"
35642027,35639882,18044,2016-02-26T01:58:19,"<p>It's not really clear why you would want to store tokens in Redis. The security token typically contains information about the user (claims data) already. If you need information about the user that is not stored in the token, you should be able to look that up by a simple database query on the user id claim.</p>&#xA;&#xA;<p>Each service can validate the incoming token by checking its <a href=""https://en.wikipedia.org/wiki/Digital_signature"" rel=""nofollow"">digital signature</a> (only needs the public key of the signing certificate for this), lifetime (when does the token expire), audience (who is the token for) etc. If the caller presents a valid token, the user is authenticated.</p>&#xA;"
32578061,32574103,18044,2015-09-15T05:01:42,"<p>Your question is about two independent issues. </p>&#xA;&#xA;<p>Making your service accessible from another origin is easily solved by implementing <a href=""http://www.html5rocks.com/en/tutorials/cors/"" rel=""nofollow"">CORS</a>. For non-browser clients, cross-origin is not an issue at all.</p>&#xA;&#xA;<p>The second problem about service authentication is typically solved using <a href=""https://scotch.io/tutorials/the-ins-and-outs-of-token-based-authentication"" rel=""nofollow"">token based authentication</a>. </p>&#xA;&#xA;<p>Any caller of one of your microservices would get an access token from the authorization server or STS for that specific service. </p>&#xA;&#xA;<p>Your client authenticates with the authorization server or STS either through an established session (cookies) or by sending a valid token along with the request.</p>&#xA;"
38864136,38863827,18044,2016-08-10T04:17:10,"<p>There's no right or wrong answer for this question. IMO, it depends on whether messages are stand-alone resources or are part of a user resource in your domain logic.</p>&#xA;&#xA;<p>If messages always belong to a single user, then you could view the user's messages as a sub-resource or a hierarchical division in the collection of messages and I would probably prefer the first URI scheme. In this case, I would probably go with a path like <code>/user/:id/messages</code> instead of the plural 'users'. Or put the user id behind the messages like: <code>/messages/user/:id</code></p>&#xA;&#xA;<p>If messages are an entity by themselves within your domain or can belong to multiple users (like email messages) it would make more sense to filter messages using a query string scheme.</p>&#xA;"
33128889,33118913,18044,2015-10-14T15:00:46,"<p>Yeah, that's a bit of a chicken and egg problem. Not sure how much control you have over the authorization server, but one way of solving this issue is to secure the call to the user info service using <a href=""https://en.wikipedia.org/wiki/Client_certificate"" rel=""nofollow"">client certificates</a>.</p>&#xA;&#xA;<p>Another is to combine the user info service and authorization server into one service and eliminate the need for the call all together.</p>&#xA;"
49071077,46120795,761468,2018-03-02T14:24:08,"<p>In order to register your service with a non-automatically configured hostname, place the host name in <code>eureka:instance:hostName</code> AND set <code>eureka:instance:registrationMethod</code> to <code>hostname</code></p>&#xA;"
50591790,46131196,6931836,2018-05-29T19:41:06,"<p>This is happening because it is trying to connect to any known server, so to stop that error, a known server is eureka server on port 8761 which is its default port, you will have to update the application.properties with following</p>&#xA;&#xA;<pre><code>server.port=8761&#xA;</code></pre>&#xA;&#xA;<p>To avoid eureka from registering itself, you add this to the application.properties</p>&#xA;&#xA;<pre><code>eureka.client.register-with-eureka=false&#xA;</code></pre>&#xA;&#xA;<p>Ensure that EurekaServer is enabled, for example using spring boot you write the below on the main class.</p>&#xA;&#xA;<pre><code>@EnableEurekaServer&#xA;</code></pre>&#xA;&#xA;<p>Please pardon me providing solution using .properties file but that is what i work with but .yml configurations shouldn't be too different.</p>&#xA;"
46618862,46532286,5639549,2017-10-07T09:51:48,"<p><strong>How can I dynamically handle the interactions</strong> -</p>&#xA;&#xA;<p>See if using an existing EIP pattern solves your problem to implement the logistics</p>&#xA;&#xA;<p>Depending on how your design shapes up, you may need to use Distributed Lock Management</p>&#xA;&#xA;<p>Or maybe your application is simple enough to use a Consul K/V store as a semaphore &amp; a simple mosquitto topic based bus. </p>&#xA;&#xA;<p><strong>Provide scalability</strong></p>&#xA;&#xA;<p>What is the solution you are trying to scale? AMQP, Consul, ""microservices"" in themselves are very scalable &amp; distributed&#xA;However, to scale your thought process &amp; devops, you need to find a way to see things as patterns that help you split the problem &amp; tackle the complexity</p>&#xA;&#xA;<p><strong>Do you know something maybe like an ESB where I can couple two services together with a message transform adapter in the middle of it and I can change dependenciesat runtime?</strong></p>&#xA;&#xA;<p>Read up on EIP. ESBs are just one of the many ways you can solve your problem. RTFM, &amp; get some perspective.</p>&#xA;&#xA;<p><strong>But I don't know a good tool/program for managing the data flow.</strong> </p>&#xA;&#xA;<p>Ask yourself if your problem is related to distributed workflow management, or if a data pipeline is what you are really looking for</p>&#xA;&#xA;<p>Look at Spark, Storm, Luigi, Airflow - they all have a different purpose - but you will know what to do with them if you manage to read up on everything else in this post ;)</p>&#xA;"
43384694,43383125,140925,2017-04-13T06:09:13,"<p>How about an evolutionary design approach instead of refactoring using your old EJBs?</p>&#xA;&#xA;<blockquote>&#xA;  <p>Indeed many microservice groups take this further by explicitly expecting many services to be scrapped rather than evolved in the longer term.</p>&#xA;  &#xA;  <p>The Guardian website is a good example of an application that was designed and built as a monolith, but has been evolving in a microservice direction. The monolith still is the core of the website, but they prefer to add new features by building microservices that use the monolith's API.</p>&#xA;</blockquote>&#xA;&#xA;<p>(<a href=""https://martinfowler.com/articles/microservices.html#EvolutionaryDesign"" rel=""nofollow noreferrer"">From Martin Fowler</a>)</p>&#xA;"
44626314,42484087,2830461,2017-06-19T09:03:56,"<p>I've been building similar distributed applications since a while using the second approach you suggested, in which microservices run in an Akka Cluster, with few predefined seeder nodes. Each microservice identifies itself using Roles, and has a list of roles that it's interested in.</p>&#xA;&#xA;<p>Each node/microservice has an actor listening to Member Events which is responsible for keeping path address' for nodes interested in, and also it acts as a router for inter-node messages.</p>&#xA;&#xA;<p>I'm fine with this approach, it provides scalability in and out easily.</p>&#xA;"
44631822,44625192,6654077,2017-06-19T13:24:00,"<p><strong>About Kafka:</strong></p>&#xA;&#xA;<p>First of all, consider if you really want to run Kafka as your message broker.</p>&#xA;&#xA;<p>Kafka is fast, but there are a lot of subtleties behind it that make it harder to use than you might expect. If you are running only web services maybe other pub/sub technologies might be more appropriate.</p>&#xA;&#xA;<p>Kafka is a topic on its own, so I will make it short on what you should regard more closely. This is opinionated, and from my own experience with the techno:</p>&#xA;&#xA;<ul>&#xA;<li>you cannot easily read, browse or delete messages in your topics, good luck finding that one single buggy message if you do not perform proper logging</li>&#xA;<li>the partitioning system requires extra-administration efforts because they use a different server API than the one used for topics by common libraries. If you run only a few consumers you might be fine with a single partition per topic.</li>&#xA;<li>the offset commit feature: it is of big importance when you want to ensure that not a single message is missed, so you might want to disable autocommit and perform manual validation of offsets</li>&#xA;<li>unless you guarantee idempotence, you will have to implement an 'exactly-once' feature by yourself, because Kafka is 'at least once': you do not want to debit that customer twice, or ship your products again, or spam-flood the customers because you mishandled Kafka's replayability features.</li>&#xA;<li>kafka consumers classes usually 'block' to read until they have events, which might not be ideal if you run single-threaded processes and require to monitor other stuff... You might end up doing polls() but those implementations may vary according to your client library.</li>&#xA;<li>the best monitoring tool out there for Kafka was made by Yahoo and is community-maintained. The official Kafka administration and monitoring tools are poor and laughable at.</li>&#xA;<li>Kafka is still immature and I would not say it is production-safe but since 0.10 things are better.</li>&#xA;<li>I don't know right now, but, months ago, most of the client JS libraries were either obsolete (Kafka &lt;= 0.8), badly documented or painful to use.</li>&#xA;</ul>&#xA;&#xA;<p><strong>About topic architecture:</strong></p>&#xA;&#xA;<p>First of all, @Michal Borowiecki gave some good points which are worth considering.</p>&#xA;&#xA;<p>From my own experience, you will find convenient to have a topic per event type: whenever you open the topic you know what you will find in it.</p>&#xA;&#xA;<p>If you need to consume different event types, you can do it by consuming multiple topics at the same time (beware, Kafka consumers are not really good at balancing, if you consume 5 topics and one is flooded you might get stuck into consuming all that is incoming from there without being given any data from other topics until things calm down... Reactivity may suffer).</p>&#xA;&#xA;<p>One topic per event type should not prevent you to have different event names for a single event type, and it is fine if your service drops/filters events. </p>&#xA;&#xA;<p>Eg: you can have an event type 'User Connexion' and have 'Logged in' and 'Logged out' as event names for that event type, all within the same topic (user-connexion) - the event name is embedded into the metadata of your event. This make sense because you want to ensure that those messages are handled in order: log-ins must precede log-outs and a logged out user cannot be allowed to perform privileged operations.</p>&#xA;&#xA;<p>If you want to have a more global overview on how events are correlated, or replay events based on a cluster-wide order, you will probably have to implement <strong>correlation IDS</strong>, <strong>vector clocks</strong> or <strong>interval-tree clocks</strong>  and proper storage of your messages for easier manipulation and inspection (eg: dumping the topics onto MongoDB...).</p>&#xA;&#xA;<p>Also, if you use MongoDB, take a look at the findAndModify() feature of MongoDB which will allow you to consistently flag each message with a unique cluster-wide ID.</p>&#xA;"
44633389,44619634,6654077,2017-06-19T14:34:59,"<p>Depending of how your project goes, it might or might not be a good idea to build microservices communication over Socket.io</p>&#xA;&#xA;<p>The first thing that comes to mind are the poor guarantees of the socket.io messaging system, especially the fact that your messages are not stored on disk. While this might be convenient, this is also a real problem when it comes to building audit trails, debugging or replayability.</p>&#xA;&#xA;<p>Another issue I see is scalability/cluster-ability: yes you can have multiple services communicating over one nodeJS broker, but what happens when you have to add more? How will you pass the message from one broker to the other? This will lead you to building an entire message system and you will find safer to use already existing solutions (RabbitMQ, Kafka...)</p>&#xA;"
44632177,44626450,6654077,2017-06-19T13:38:39,"<p>I highly recommend that you proxify all your API calls. </p>&#xA;&#xA;<p>Calling a 3rd party API is ok for some use cases, but not if you start having to deal with a lot of them.</p>&#xA;&#xA;<p>Here are my key points:</p>&#xA;&#xA;<ul>&#xA;<li>Interfacing APIs permits to concentrate the listing, organization and updates of the 3rd party APIs. It also makes easier to build your own tracking, stats and monitoring.</li>&#xA;<li>You can reroute any API if it is down, and provide adequate error handling so that you avoid frustrating timeouts / ugly error messages for your customers due to that 3rd party API being down</li>&#xA;<li>You isolate and secure your customers from outside service: yes if the 3rd party API is exploited by a malicious user (eg: returns 'bad' pictures', redirects the navigation...), you can filter it.</li>&#xA;<li>It is easy to change ONE hostname for your API proxy, it is harder to change 20. If you want to migrate your application into closed environments (private networks) the API proxy will come as a real helper when it comes to all the issues with DNS, proxies, gateways, etc.</li>&#xA;<li>You can offer your own standardized API which interfaces all the others: this will be an accelerator for developments. Take a look at <strong>GraphQL</strong> if that could help you perform both multi-API calls and result sizes optimizations.</li>&#xA;</ul>&#xA;"
44632796,44610219,6654077,2017-06-19T14:06:42,"<p>Advantages of microservices over in-process is not really in the change it represents for message consumption.</p>&#xA;&#xA;<p>Microservices allow you to execute portion of your code on specific nodes within a cluster, permitting to allocate the heavy calculations on powerful computers and secondary or light resources on less powerful resources. Overall it allows you to balance the performances better and scale your resources on the portions of code that require it.</p>&#xA;&#xA;<p>Also, whenever you update the code of a micro-service you do not impact the other services, so that your changes (and errors) are isolated. If everything runs within the same process any wrong update might actually render the entire solution unusable.</p>&#xA;&#xA;<p>In the end, getting the communication out of your process (3rd party broker) allows you to share it with more people, agents, processes, etc. Otherwise people have to become part of your process (a module?) and this is really not efficient.</p>&#xA;&#xA;<p>Honestly, the only good reason you have for intra-process communication within your monolithic is for speed (in-memory communication rather than on-the-wire communication).</p>&#xA;"
44633149,44602525,6654077,2017-06-19T14:23:17,"<p>Welcome in the schemas restaurants, where a huge collection of soups await you!</p>&#xA;&#xA;<p>From experience, it is not a bad thing at all to interface each data provider (service) with our own normalized and internal schema.</p>&#xA;&#xA;<p>Basically: you have one service which provides its own soup, and you build a microservice (or update an existing one) for the sole purpose of representing the schema in a new format.</p>&#xA;&#xA;<p>No easy solution here, but take a look at pipeline solutions such as <strong>Apache Nifi</strong> or <strong>node-red JS</strong> which could help you to quickly build transformation pipelines. Solutiopns like <strong>JOLT</strong> <a href=""https://github.com/bazaarvoice/jolt"" rel=""nofollow noreferrer"">https://github.com/bazaarvoice/jolt</a> can help you transform JSON and perform the effort with a comprehensive set of scripts and tools.</p>&#xA;"
33855579,33798965,2002557,2015-11-22T13:57:53,"<p>I think that option #2 on your list is the correct way of doing it. You haven't said anything about latency numbers in your question. </p>&#xA;&#xA;<p>Generally MS architecture implies that you run on many 'machines/dockers' across multiple regions, any instance can born or die at any given moment, and if you are not running in the same data center then no matter what you do you'll get latency. </p>&#xA;&#xA;<p>We (coming from big bloated enterprise apps) sometimes have a hard time to vertically break down application into logical functional pieces. Because of that, I think it's worth to consider taking out parts from UserService and OtherService and make yet another MS. Don't think that it will be too many MS's, companies have literally in mid-1000s of them and it works fine. Don't be afraid to do it outside the box.</p>&#xA;"
33861844,32106454,2002557,2015-11-23T00:05:23,"<p>What you probably want is an edge/proxy server. I don't know what technology stack you are using, but something like Zuul (Java/Spring) or haproxy/nginx. In other words you have an ""umbrella"" above your MS that does the routing/rewriting/etc for you based on the rules you specify.</p>&#xA;&#xA;<p>Have a look at this post:&#xA;<a href=""http://techblog.netflix.com/2013/06/announcing-zuul-edge-service-in-cloud.html"" rel=""nofollow"">http://techblog.netflix.com/2013/06/announcing-zuul-edge-service-in-cloud.html</a></p>&#xA;"
47089553,47089196,2152061,2017-11-03T06:14:08,"<p>Storing the whole history of variable modifications doesn't sound too awful, actually. For example, you can put modification information onto a queue, then, have a service that will process that queue by batch of elements at a time and put the result into one single place.</p>&#xA;&#xA;<p>This is a common approach, for example, in situations when there is huge parallel workload and you can't synchronize access to only one place with a lock.</p>&#xA;&#xA;<p>Later you can even scale out workers that process the queue.</p>&#xA;"
